,confession,compound,positive,negative,neutral,timestamp,compound_smoothed,positive_smoothed,negative_smoothed,neutral_smoothed
106," ""Realistic tips for losing weight for someone who recently started gaining weight like crazy for no obvious reasons? also I'm not pregnant""
",-0.2263,0.18,0.244,0.5760000000000001,02/26/2019 21:23:00,0.1673342081447973,0.1635076923076932,0.10071945701357521,0.7360524886877868
107," ""It pains me to see a person who has hurt so many people deeply in real life be endlessly glorified by strangers on the internet.""
",-0.4404,0.10800000000000001,0.203,0.6890000000000001,02/26/2019 21:23:00,0.29680027149321425,0.16728325791855295,0.0889104072398195,0.7440497737556602
108," ""I'm so in love with Julian Hamelberg it physically hurts. How can I focus on 8.02 with those dreamy eyes staring into space across the TEAL room?? His Yung Gravy sweatshirt makes me swoon""
",0.4095,0.124,0.08,0.7959999999999999,02/26/2019 21:23:00,0.2372989140271506,0.12117647058823598,0.09563529411764758,0.7833773755656152
109," ""Dear every Professor,""THIS IS NOT MY ONLY CLASS. I DO NOT HAVE UNLIMITED AMOUNTS OF TIME TO SPEND ON YOUR CLASS.Sincerely, Stressed Student(s)(is a pset and quiz in the same week even allowed?)
",0.0516,0.076,0.071,0.853,02/26/2019 21:22:00,0.3820809954751151,0.1670054298642543,0.07545882352941218,0.7576524886877869
110," ""Juice is great. Ranking of juices I can remember having:""1. Strawberry Kiwi2. Apple3. Grape...See More
",0.6249,0.24,0.0,0.76,02/26/2019 21:22:00,0.28400832579185675,0.13462081447963878,0.06571945701357501,0.7996859728506831
111," ""A Sport is basically just anything competitive that involves yeeting something.""Football? Soccer? Basketball? Baseball? Tennis? Water Polo? Golf? Volleyball? Badminton? They literally are all just various forms of yeeting something, usually a ball.Based on this definition, consider cheerleading. People often debate if it's a sport? I conclude that it is indeed a sport because it involves yeeting other people.
",0.594,0.084,0.0,0.9159999999999999,02/26/2019 21:21:00,0.3956805429864275,0.15587420814479724,0.030617194570135918,0.8133556561086017
112," ""6.08 TAs/LAs are the most helpful humans eveeerrr I loooovvveeee y'allð""
",0.4754,0.256,0.0,0.7440000000000001,02/26/2019 21:20:00,0.38870027149321473,0.15098914027149407,0.011029864253393742,0.8378986425339412
113," ""Shout out to AJ, Stef, Alap, and the rest of the 006 TAs that always give caring assistance and even stay after OH/recitation to keep helping us. You guys are the real MVPs!""
",0.69,0.155,0.0,0.845,02/26/2019 21:20:00,0.5254161085972878,0.19047149321267073,-0.02282352941176479,0.8323900452488733
114," ""Guys, take my advice and start tucking your T-shirts into your jeans. Literally will make you look 10x hotter with minimal effort!""
",0.0,0.0,0.0,1.0,02/26/2019 21:20:00,0.41634316742081673,0.17568778280543082,-0.015076018099547563,0.8394669683257965
115," ""I love Shannon Wing. End of story.""
",0.6369,0.41200000000000003,0.0,0.588,02/26/2019 21:15:00,0.33173891402715117,0.2056506787330328,0.015963800904977475,0.7784959276018142
116," ""If Matt is short for Matthew, MIT is short for Mitthew""
",0.0,0.0,0.0,1.0,02/26/2019 21:14:00,0.2568362895927616,0.20609864253393778,0.03764253393665179,0.7563918552036242
117," ""Maseeh Baking Club, more like Maseeh Baked Club lmao""
",0.7713,0.489,0.0,0.511,02/26/2019 21:14:00,0.24766461538461676,0.20753122171945815,0.03828506787330338,0.7543303167420856
118," ""I hate when you are talking to one of your friends and you say ""I want to have sex with Yu,"" but they misunderstand and think you are saying ""I want to have sex with you""""
",-0.4497,0.113,0.136,0.752,02/26/2019 21:14:00,0.15668497737556647,0.21597194570135864,0.0655384615384619,0.7186407239819044
119," ""dO We hAvE tO mAKe tEsT CAsEs FoR hElpEr MeTHoDs?""
",0.34,0.21100000000000002,0.0,0.789,02/26/2019 21:10:00,0.14408769230769314,0.20128054298642645,0.07640090497737598,0.7224651583710446
120," ""adam is such a stud, 2 bad he spends all his time @ macgregor ð¦ð¯ð«""
",-0.5423,0.0,0.24100000000000002,0.759,02/26/2019 21:09:00,0.03638615384615412,0.194412669683259,0.08876651583710457,0.71695384615385
121," ""THANKS VIBAN FOR HELPING ME GET FOOD YOURE THE FREAKING BEST""
",0.7579,0.48700000000000004,0.147,0.366,02/26/2019 21:08:00,0.1290904072398197,0.1951592760181006,0.092703167420815,0.7122479638009089
122," ""Deekshita you may call everyone queens but it is you who is the queenest queen of all""
",0.0,0.0,0.0,1.0,02/26/2019 21:05:00,0.02046733031674225,0.1512488687782814,0.11370316742081511,0.7351266968325834
123," ""I'm a grader and whenever I have to grade the pset of a frequent confessions commenter I LOL""
",0.5473,0.214,0.0,0.7859999999999999,02/26/2019 21:05:00,0.08277972850678782,0.1640687782805439,0.12338190045248934,0.712587330316746
124," ""Why is the tech shuttle waiting at every stop for like 10 minutes on evenings. Itâs fucking ridiculous and makes it take forever. Wtf""
",-0.7425,0.08,0.281,0.639,02/26/2019 21:05:00,0.01541158371040735,0.10706063348416352,0.12173936651583775,0.7711882352941218
125," ""Let's build a wall around the Kresge tent so they can't take it down and then have our own tent party in it in the spring""
",0.4019,0.10099999999999999,0.0,0.899,02/26/2019 20:59:00,0.11621004524886949,0.11727330316742147,0.10877556561086033,0.7738805429864295
126," ""I've barely decided where I'm moving post graduation and my mom is already nagging me about buying a house for them to move into and to make me look like I got my shit together so that girls can like me.""Because nothing's more attractive than a 22 year old who's broke (after buying a whole fucking house) and lives with his parents #asianLogic
",-0.228,0.11699999999999999,0.129,0.754,02/26/2019 20:59:00,0.16305203619909586,0.12609140271493283,0.10332126696832636,0.7705873303167463
127," ""Dear L,""You might not see this since you barely check MIT confession but here goes. I am really thankful to know you. You never fail to surprise me every day with all those little things, including ""how are you?"", ""you got this"", and "":)"". They really made me feel better when times are tough. And even though you always say that you are a horrible person, your kindness and thoughtfulness prove otherwise. So if you are sad, let me know, chocolate will be there for you. You got this, L:)Your caffeine.
",0.8978,0.19899999999999998,0.11199999999999999,0.6890000000000001,02/26/2019 20:58:00,0.25986380090497874,0.1367095022624442,0.07817647058823572,0.7851140271493255
128," ""I find it wholesome that the MIT Crew teams eat their meals together. Iâm so jealous""
",-0.5949,0.0,0.205,0.795,02/26/2019 20:57:00,0.2318141176470601,0.11490407239819066,0.07631040723981941,0.8087855203619954
129," ""I love how 6.0001 gives you a false sense of security by telling you got everything correct on your microquiz and then it has unseen test cases and that 100% is not an 100% anymore. :(""
",0.765,0.16699999999999998,0.0,0.833,02/26/2019 20:57:00,0.27134533936651734,0.12387058823529479,0.06987692307692345,0.8062524886877872
130," ""swans are just fancy geese according to the first research paper published by the college of computing""
",0.0,0.0,0.0,1.0,02/26/2019 20:56:00,0.3159774660633501,0.12040904977375631,0.04648778280543012,0.8331031674208191
131," ""Aaaaaaaaa I love the college of computing celebration so much itâs always so fascinating to see all of the cool projects going on that you usually donât hear about while youâre busy drowning in psets and extracurriculars â¤ï¸â¤ï¸â¤ï¸ I hope everyoneâs project goes really well and they reach all their goals!!!""
",0.9536,0.298,0.0,0.7020000000000001,02/26/2019 20:56:00,0.4068031674208166,0.13100361990950296,0.016519457013574757,0.8524769230769278
132," ""Anybody watch Formula 1? Who do you thinkâs gonna win this season?""
",0.6322,0.27399999999999997,0.0,0.726,02/26/2019 20:55:00,0.29237828054298803,0.10211945701357522,0.018879638009049876,0.8790009049773804
133," ""To the blond guy at the College of Computing Celebration with a booth next to Forbes Cafe... youâre cute.""44Like
",0.0,0.0,0.0,1.0,02/26/2019 20:55:00,0.3868293212669704,0.10250588235294175,-0.013219909502262496,0.9107140271493261
134," ""MIT has a tent fetish""
",0.0,0.0,0.0,1.0,02/26/2019 20:54:00,0.27796914027149466,0.10842533936651642,-0.012082352941176516,0.9036570135746655
135," ""Why are 009 labs so cornyyyy. Just tell me what methods I have to code before I DM Ben Bitdiddle talking about ""hey bro you got some well-documented code...dinner sometime?""""
",0.0,0.0,0.0,1.0,02/26/2019 20:54:00,0.3488933936651602,0.11911493212669746,-0.031145701357466207,0.9120307692307743
136," ""Like this post if you're interested in getting a group together to go to a Salsa/Bachata Dance social""
",0.6369,0.271,0.0,0.7290000000000001,02/26/2019 20:54:00,0.12786778280543054,0.09124524886877879,-0.002790045248868776,0.9115447963800956
137," ""canât believe people have the temerity to drink soylent (luciferâs cummies) in my presence""
",0.0,0.0,0.0,1.0,02/26/2019 20:53:00,0.00758570135746621,0.08910407239819054,0.02679819004524902,0.884097737556566
138," ""Professor Frey is the biggest King at MIT""
",0.0,0.0,0.0,1.0,02/26/2019 20:53:00,-0.1544550226244351,0.06196832579185557,0.05076651583710434,0.8872651583710456
139," ""Vinod is my favorite 6.006 lecturer! He is awesome!""
",0.555,0.309,0.0,0.691,02/26/2019 20:51:00,-0.14217972850678798,0.07771764705882397,0.0691149321266972,0.8531674208144844
140," ""People here can't recycle for shit smh. Educate yourselves. I cringe every time I look into the course 6 lounge's trash (among others). The worst are those who actually think they know what can be recycled.""And this is MIT, where people are supposedly very smart and stuff. It's so depressing. Also recycling here is managed so that it's SO SIMPLE people, what the FUCK is wrong with you. Such an easy way to help the environment.Go to atlas -> learning center -> look for...See MoreSOMERVILLEMA.GOVSomerville Waste Wizard | City of SomervillePlease note: As of January 31, 2019, the name of the City's legislative body has changed from Board of Aldermen to City Council. (Learn more)
",-0.8549,0.087,0.15,0.763,02/26/2019 20:51:00,-0.10386904977375612,0.09311674208144848,0.0818434389140276,0.8250398190045294
141," ""Bluescript >>> Bluespec ð¯ðð¼ð©""
",0.0,0.0,0.0,1.0,02/26/2019 20:49:00,-0.07166914027149351,0.08827601809954802,0.07772850678733073,0.8339248868778326
142," ""Bro is someone in mcc getting fucked midday on one of the lower floors of the west tower. If so could you not..... shit sounds weak. If you're going to disturb me at least put in some work damn.""
",-0.9413,0.0,0.317,0.6829999999999999,02/26/2019 20:49:00,-0.009860271493212638,0.10430135746606392,0.0885701357466068,0.8071167420814523
143," ""When you realize that someone in Pleasure sexually assaulted repeatedly while you were in a relationship with them...""
",0.0772,0.16699999999999998,0.154,0.679,02/26/2019 20:48:00,0.1513503167420823,0.11263076923076985,0.08148235294117692,0.8059248868778325
144," ""Hello, will someone please inform the Trader Joe's down Memorial Drive that they cannot continue to sell avocados for 99c, for if they do I will KEEP purchasing them and I will KEEP eating them and my lips with KEEP becoming very puffy due to my mild avocado allergy. Thank you in advance.""
",0.5859,0.08900000000000001,0.0,0.9109999999999999,02/26/2019 20:47:00,0.33296633484163074,0.14917194570135828,0.07053574660633524,0.7803710407239862
145," ""Ok MIT party scene has official peak saturation of hip hop / rap music. Need to get skullfucked at a party by EDM in at least the next week or two or there really isnât a point in going to this school anymore""
",0.765,0.17,0.0,0.83,02/26/2019 20:47:00,0.44598334841629184,0.15183257918552118,0.06994841628959314,0.7783294117647102
146," ""no, sir, apparently chalk is NOT made of seeds, but thanks for prompting me to google that in the middle of lecture i learned a lot about calcium carbonate and also that maybe i should be course 3 instead of 18""
",0.5927,0.09699999999999999,0.0,0.903,02/26/2019 20:47:00,0.40432407239819224,0.1336009049773763,0.08050497737556606,0.7860271493212713
147," ""Positivity thread. I'll start: even though I didn't put much thought into applying here, I'm glad this is where I ended up. The challenge and the people I've met here make it all worth it.""
",0.8176,0.247,0.0,0.753,02/26/2019 20:46:00,0.42882190045249097,0.12564977375565678,0.07894389140271536,0.795552941176475
148," ""shout out to the 16.405/6.141 TAs for sitting with my stupid ass for HOURS helping me debug code. youre the best and i tell my friends how great you are""
",0.7717,0.313,0.159,0.529,02/26/2019 20:46:00,0.35342497737556755,0.13997918552036276,0.08370497737556606,0.7765375565610902
149," ""I am an Asian Canadian who is looking at the end of his time in Boston.""Donât really get why some of my friends are so keen on moving to SF after graduation.âAmenitiesâ of SF include homeless guys throwing feces at you outside your $4k/m studio and the second highest male to female ratio of any major US City....See More
",0.7089,0.094,0.0,0.9059999999999999,02/26/2019 20:45:00,0.3603139366515856,0.1320108597285075,0.07138823529411804,0.7967592760181039
150," ""You want juicy? I once stole a chocolate bar from La Verdes.""Then I went home and shoved the entire thing up my ass.
",-0.4939,0.057,0.154,0.789,02/26/2019 20:45:00,0.266855203619911,0.1364090497737564,0.0919049773755661,0.7717809954751174
151," ""I found out capacitor juice tastes bitter, plus a burning sensation""
",-0.4215,0.0,0.237,0.763,02/26/2019 20:45:00,0.21441891402715046,0.14514298642534015,0.09004886877828103,0.7648398190045291
152," ""what the fuck kind of prof has office hours literally the hour after the pset is due and leaves the room immediately after lecture? Do they *want* to be inaccessible and unhelpful? I'm struggling already""1414Like
",-0.7691,0.0,0.168,0.8320000000000001,02/26/2019 20:43:00,0.1716249773755666,0.1371357466063356,0.09459638009049826,0.7682361990950269
153," ""How tf can I use the pool and the sauna in the Z at the same session? Am I supposed to walk accross rockwell to Dupont and back dripping in my swimming suit, or is there a better way?""
",0.504,0.087,0.0,0.9129999999999999,02/25/2019 23:34:00,0.1538643438914036,0.129914027149322,0.09066425339366564,0.7793266968325835
154," ""I don't give a fuck Julie Zhang is objectively the hottest smartest girl at MIT. Please come to our party this weekend.""
",0.8968,0.41100000000000003,0.0,0.589,02/25/2019 23:34:00,0.17090669683258017,0.10283800904977433,0.06342895927601847,0.8335746606334886
155," ""I think my neighbor just realized Iâm trans as my voice has been dropping all year thanks to T. Today for the first time he said âmadamâwait I mean. uh. ???? sorry???â ""(Note the maam thing was part of a joke we donât have that weird a roommate relationship)
",0.6553,0.11900000000000001,0.033,0.847,02/25/2019 23:33:00,0.15993819004524978,0.10070769230769286,0.054890497737556866,0.8441800904977422
156," ""Is Amir F single? Asking for a friend (actually, for once on this page).""
",0.4939,0.225,0.0,0.775,02/25/2019 23:32:00,0.18330570135746704,0.11184705882353002,0.05798733031674241,0.8300190045248914
157," ""Born too late for Bexley LSD, born too early for College of Computing sex robots. Born just in time for the golden age of MIT Confessions (even though it's passed).""
",0.0,0.0,0.0,1.0,02/25/2019 23:32:00,0.281170497737558,0.09570678733031726,0.027931221719457198,0.876228959276023
158," ""Ngl, I miss my ä¸­æè¯¾ç peng yous a lot </3""
",-0.1531,0.0,0.18600000000000003,0.8140000000000001,02/25/2019 23:31:00,0.13961701357466139,0.06320271493212706,0.034068778280543194,0.9026180995475164
159," ""Petition to use the college of computing tents for our tent parties.""
",0.0,0.0,0.0,1.0,02/25/2019 23:31:00,-0.004615113122171926,0.03574027149321289,0.0492678733031677,0.9149131221719506
160," ""So does your girlfriend know you've been trying to hit me up for the past 3 years or?""1515Like
",0.0,0.0,0.0,1.0,02/25/2019 23:30:00,-0.14617882352941242,0.03243348416289614,0.06635475113122208,0.9011737556561136
161," ""Another juicy confession: I once sucked a guy's dick in the handicap shower that's in the lower-level bathroom in Stata. Yes, I am that trashy and horrible.""
",-0.5574,0.09,0.21,0.7,02/25/2019 23:30:00,-0.16687782805429946,0.03173484162895948,0.07345882352941215,0.8948180995475163
162," ""MCAT SCORES COME OUT TODAY.""
",0.0,0.0,0.0,1.0,02/25/2019 23:30:00,-0.055173846153846406,0.08755203619909552,0.07399276018099588,0.8385257918552083
163," ""Michael Birnbaum x1000""1717Like
",0.0,0.0,0.0,1.0,02/25/2019 23:30:00,0.060795746606335174,0.11662624434389207,0.07252579185520401,0.8108479638009094
164," ""@guy with the razer laptop this morning in stata...holy SHIT you type fast. if what looked like your terminal work is any indication, youâd be a freaking piano god or something wowzers""
",-0.5473,0.11900000000000001,0.184,0.6970000000000001,02/25/2019 23:29:00,0.12413122171945773,0.1335819004524894,0.062457918552036536,0.8039601809954795
165," ""Mikael is the most wholesome guy I know, get you a friend like Mikael Nida""
",0.6908,0.341,0.0,0.659,02/25/2019 23:28:00,0.24530904977375698,0.16341900452488778,0.04611855203619935,0.7904624434389184
166," ""You are really awsome. I love how passionate you are about teaching, and I think you'll do a great job. Not only are you crazy smart, but you also got that nerdy professor with a sense of humor vibe, which is really cool. Keep being great <3""
",0.9585,0.36200000000000004,0.052000000000000005,0.586,02/25/2019 23:28:00,0.2801904977375581,0.15692669683258004,0.04926153846153873,0.7938117647058868
167," ""Y'all want a juicy confession? I stayed home over IAP and in my horny boredom, I made the great decision to hookup with a 45 year old guy at a Hotel 6 and smoke crack. Somehow, I didn't catch anything.""
",0.4767,0.14300000000000002,0.061,0.7959999999999999,02/25/2019 23:27:00,0.40442262443439125,0.17770497737556656,0.022898642533936787,0.7993963800905022
168," ""Shoutout to Zack Remscrim and Svetlana for somehow getting me to understand 18.06. Ta award of the year""
",0.5423,0.171,0.0,0.8290000000000001,02/25/2019 23:27:00,0.46901221719457253,0.18172307692307788,0.013559276018099635,0.804717647058828
169," ""Apparently the Mayans made hot pockets and we have archeological evidence.""Source: 3.985
",0.0,0.0,0.0,1.0,02/25/2019 23:27:00,0.38643855203620125,0.15899547511312306,0.02719728506787345,0.813807239819009
170," ""What do u mean by situational?""
",0.0,0.0,0.0,1.0,02/25/2019 23:26:00,0.3883122171945722,0.14968687782805512,0.017295022624434487,0.8330180995475159
171," ""I just did an entire 6.042 question without wanting to cry iâm so proud of myself is this what learning feels like""
",0.815,0.308,0.0,0.6920000000000001,02/25/2019 23:25:00,0.38111549127343264,0.14605365223012287,0.016900646412411076,0.8370457013574666
172," ""where's everyone gonna be (semi-permanently) post graduation???!!!""Like for east coastHeart for west coastHaha for midwest coast...See More
",0.0,0.0,0.0,1.0,02/25/2019 23:25:00,0.3613317420814482,0.14178968972204273,0.018424660633484122,0.8397856496444737
173," ""MIT confessions will now have oppression, goodbye freedom of expression.""
",0.6369,0.318,0.0,0.682,02/25/2019 23:23:00,0.3289609696186169,0.1368949903038139,0.02186706528765349,0.8412379444085332
174," ""MIT memes admins are cancelled. unsub from T-series, subscribe to pewdiepie""
",-0.25,0.0,0.16699999999999998,0.833,02/25/2019 23:22:00,0.28400317388493873,0.1313695539754364,0.027227860374919186,0.8414025856496451
175," ""6.031 is a reading comprehension class #specs""Change my mind.
",0.0,0.0,0.0,1.0,02/25/2019 23:21:00,0.22645835488041377,0.12521338073691024,0.03450704589528118,0.8402795733678093
176," ""Such wholesome shoutouts at TKD tonight, I love you all <3""
",0.6369,0.318,0.0,0.682,02/25/2019 23:20:00,0.15632651260504216,0.11842647058823538,0.04370462184873952,0.8378689075630259
177," ""A real gentleman jerks off in the shower a few hours before your netflix and chill sesh, just so he can last longer for you. My pussy and I thank you <3""
",0.1027,0.077,0.064,0.8590000000000001,02/25/2019 23:20:00,0.07360764705882357,0.11100882352941185,0.05482058823529416,0.834170588235295
