,confession,compound,positive,negative,neutral,timestamp,compound_smoothed,positive_smoothed,negative_smoothed,neutral_smoothed
64," ""I love my boyfriend and we have an incredible relationship. He's one of my best friends and I am insanely grateful to have him in my life. He's there for me 100% of the time and goes above and beyond in terms of caring. One thing which bothers me, although it shouldn't, is that we charge each other for everything on venmo. All my other friends' boyfriends pay for their dates etc or alternate. We just charge each other for everything. He's financially stable so that isn't the issue either. I would also like to treat him out sometimes. My ex would try and spoil me, and I'd decline, but now I miss that. (not my ex, but the feeling of someone caring enough to spoil you). On the other hand, I am very aware that this sounds petty/shallow, and I hate that too.""
",0.9468,0.179,0.059000000000000004,0.762,02/22/2019 15:30:00,0.47410814479638275,0.1577493212669692,0.09547782805429916,0.7465113122171987
65," ""I wish I hadn't been so trusting with my ex-girlfriend; we broke up after her friend told me that she had hooked up with and some guy at a frat party earlier this semester.""Looking back, I can see where things went wrong with us. I'm not in Greek life, but she was in a sorority, and she'd never tell me that she was going out to parties unless her friends would mention it. She could tell I hated greek life, and that I didn't like when she'd go out with her single friend...See More
",0.3249,0.14800000000000002,0.11699999999999999,0.735,02/22/2019 14:00:00,0.5680866063348448,0.14717828054298723,0.0836723981900457,0.7689040723981942
66," ""I am a high school senior and I got accepted into cal early with honors. I absolutely hate this school but going here makes the most sense (since i am interested in cs+business, cheap public school, close to home, in state tuition). I hate myself for thinking this but one of the main reasons I want to go here is because of Berkeley goggles. I live in the Bay area, and I am the ""type"" hereâpretty, small asian girl. This is kinda embarrassing to say but I am known for being extremely gorgeous, smart, and sociable. Again, I hate to say this but i really don't want to give that up....... I got into UPENN Wharton and MIT early and those are great schools and all but.... I won't be considered stereotypically ""pretty"" there. I know how stupid of a reason it is but i can't help myself for thinking about it.""
",0.5624,0.16899999999999998,0.13699999999999998,0.693,02/22/2019 12:30:00,0.7395686877828095,0.17305972850678825,0.07062443438914066,0.7561140271493254
67," ""Every time I try to smoke pot on campus, campus safety or UCPD spontaneously appear from around a corner.""I'd think they have like cameras around and are watching ready to pounce except that on numerous occasions I've found groups of people to be passing a joint around anywhere from in front of Dwinelle to Memorial Glade or even by VLSB.Is there some secret I am missing? I just want to get high in peace.
",0.8555,0.162,0.027999999999999997,0.81,02/22/2019 11:00:00,0.9116810859728556,0.19039276018099652,0.051693212669683554,0.7575828054298684
68," ""I like this guy, I have been seeing him for a couple semesters but he is not out. I really want him to have the time and space to come out on his own terms but honestly I do not think that my mental health can keep this up. I went through this and I am going back into my depression episodes and honestly I do not know what to do when I have to keep everything a secret and not touch him in public or anything like that because he does not want anyone to think he is a gay.""
",0.6842,0.12300000000000001,0.079,0.797,02/22/2019 09:30:00,0.911236561085978,0.19799909502262553,0.05229140271493241,0.7493466063348457
69," ""During the summer, all I can think about was how great my life was going to be like coming to cal; I mean, how couldnât I? I really believed that I worked so hard for so much of my life that I was finally getting what I deserved. One thing I didnât anticipate, however, was how lonely I was going to feel.""I had such a great group of friends in high school, that before leaving I really almost took them for granted. I always felt like I was easy to get along with, always ...See More
",0.9504,0.21100000000000002,0.043,0.746,02/22/2019 08:00:00,0.7869045248868822,0.1881339366515848,0.07358823529411805,0.737910407239823
70," ""to whoever was playing ""always with me"" from spirited away on the carillon bells: thank you for your beautiful performance! i happened to be walking up campanile way right as the song started, and the full view of the tower lit up against the night sky playing music from my childhood was really striking and surreal. i didn't want it to end. i hope you'll play some more ghibli songs on there someday - there are definitely people listening :)""
",0.9543,0.23199999999999998,0.013999999999999999,0.754,02/21/2019 21:30:00,0.8938536651583759,0.22231402714932247,0.06538642533936687,0.7119547511312256
71," ""The guy who takes graduation pics for the yearbook was really cool and friendly. I know this isn't a juicy confession or whuteva, but it was fun talking to him! I haven't cross paths with a lot of people from Cal who reference memes, horoscope signs, or quote vines. I need more meme queens in my life. I wish I could be his homie, but I mean who really socializes outside of their circles at Cal yunno?? What am I going to do? Ask him to hang out? People don't do that. Everyoneâincluding myselfâgot too much shit on their plates to hang out with people if it's not convenient. Ugh dude like, I didn't even get to catch his nameâwhich makes me a little sad because I got this friend crush on him. Oh whale I guess, I wish him the best because he's a dope dude.""
",0.9764,0.207,0.064,0.7290000000000001,02/21/2019 20:00:00,0.8042874208144841,0.2267194570135759,0.07115294117647097,0.7018325791855242
72," ""Iâm a straight girl and sometimes I wish I liked girls. I feel like it would be easier for me to date girls than to date guys. Sometimes I look at my best female friends and think how much I love them, but I can only love them as friends without romantic feelings.""
",0.9646,0.40700000000000003,0.045,0.547,02/21/2019 18:30:00,0.8319597285067919,0.2485040723981914,0.07183800904977415,0.6794398190045288
73," "". Does this page only post confessions regarding sex and love? How about confessions regarding ways you cheated to get an A in the class, or how you love Avatar the Last Airbender but too afraid to tell anyone because judgement sucks. I'm curious lol.""
",0.4118,0.155,0.10300000000000001,0.742,02/21/2019 17:52:00,0.7845743891402757,0.2446054298642547,0.06577104072398227,0.6895095022624472
74," ""another holiday/gift-giving occasion, another gift of a cheap box of assortment chocolates from my manz. i love this boy to death and his cards are always so sweet, but omg somebody please tell him that no self-respecting girlfriend wants those shitty low-tier chocolates with like fuken dark chocolate raspberry almond nougat whatever. i rly do appreciate the thought (<3) but if ur gonna hit me with chocolates at least get me something actually edible like FERRERO ROCHERS or GHIRARDELLI SQUARES or omfg even some CHOCOLATE COVERED STRAWBERRIES but pls no more of the unbranded assortments :( still love you tho!""
",0.8666,0.21600000000000003,0.132,0.652,02/21/2019 17:00:00,0.7193339366515876,0.23761176470588363,0.06980361990950265,0.6924633484162934
75," ""I am off this semester because of a family emergency, but things are looking up. My mother is healing, and my friends have kept in contact despite how busy physics apparently is (engineering really be killing us). I canât wait to see them next semester and begin making more memories. Love you guys :)""
",0.4678,0.155,0.125,0.72,02/21/2019 15:30:00,0.47955963800905244,0.20583800904977487,0.07077918552036239,0.7234135746606375
76," ""Do people even know how good they look?? LIKE MMMMMHHHHHHHHHMMMMMMMMMMMM, you go gurl.""
",0.7574,0.371,0.0,0.629,02/21/2019 14:00:00,0.280906063348418,0.18402624434389242,0.08274570135746652,0.7331610859728548
77," ""tldr: not getting into haas isn't the end of the world. i hope this comforts even just one person today.""In a couple of hours, Haas decisions will come out. Exactly 4 years ago, I eagerly waited for a decision that I thought mattered more than it really did. I was devastated when I didn't get in and even considered moving to my home state to lower my student loans. For a long time, I was bitter about Haas. I withdrew myself from my business frat, bad mouthed people who...See More
",-0.563,0.09699999999999999,0.136,0.767,02/21/2019 12:30:00,0.16558325791855313,0.16910769230769324,0.08260452488687828,0.7482117647058865
78," ""I love my girlfriend. I really do. She's the only person I've been with who I can say with certainty that I love. In fact, she's one of the best things that has happened to me in the past year. There's one thing though. When I'm talking to her, it's like I'm stepping on eggshells. We both care for each other so much to the point that we don't really say what's on our minds. I try my best to make her happy and I'm willing to place her needs above mine, but I feel like as...""See More
",0.9542,0.203,0.0,0.797,02/21/2019 11:00:00,0.09759167420814546,0.14617828054298723,0.07959366515837149,0.7741610859728549
79," ""i matched with an older guy on tinder in 2017, we dated for a few months, and in that time I found out heâs an eecs professor. also I fingered his butthole""
",0.0,0.0,0.0,1.0,02/21/2019 09:30:00,0.1670045248868788,0.14999366515837184,0.08325610859728554,0.7667104072398233
80," ""Going to the Museum of Ice Cream is some basic ass, white girl shit. Like I have seen the same few pictures on my feed, it makes feel like some of you girls are the same with no personality. Like live a little, be different, maybe post a picture of you doing a line of coke, that would be hotter to me.""
",-0.4215,0.109,0.135,0.7559999999999999,02/21/2019 08:00:00,0.16943713962508022,0.14256186166774398,0.08043881706528767,0.7769687782805434
81," ""I truely, truely wish the confessions admins secretly knew who sent in the confessions, because then they could out all of the absolutely horrid people at once someday who use anonymity to be a pos. Sure, it would destroy this page because no one would want to submit anymore, but itâd be completely worth it to ruin some of these peopleâs lives. If theyâre gonna act like garbage, then they should be treated as garbage and embarrassed into hiding.""This was written specifically as a reaction to the guy who plans to vote for trump again, but itâs definitey targeted at many of the posts in the last few months where people have just been awful human beings.
",-0.8752,0.08,0.14,0.78,02/20/2019 21:30:00,0.1987192695539749,0.13851645119586292,0.07662265675500972,0.7848296056884297
82," ""In my R1B class today, we were talking about our attitudes towards Valentine's Day, and this one girl said how it reminded her she was gonna die alone so she hated it. I'm already in a relationship, but I just have to say that you're really cute and nice, and you're not going to have any problem finding your dream SO. Good luck, and I hope your next valentine's day is better :)""
",0.9762,0.307,0.102,0.59,02/20/2019 20:00:00,0.25485091467356125,0.13785743374272785,0.07180762766645124,0.7902928894634783
83," ""TLDR: Major in Media Studies""As someone who with a lot of friends at Cal, I always find it hilarious that the culture of this school looks down on humanities majors and glorifies STEM, especially engineering. I go to a liberal arts school in the northeast where the culture is the exact opposite. At schools like mine, the humanities are glorified and STEM majors are generally excluded from the social scene and largely shunned on campus. I was reading a confessio...Continue Reading
",0.9081,0.172,0.027999999999999997,0.8,02/20/2019 18:30:00,0.33783207498383927,0.14058480930833878,0.0659937297996122,0.7933586296056891
84," ""I have this friend. I'm not particularly romantically attracted to him--or even sexually attracted to him--but for some reason I really want to suck his dick. I know for a fact that he would be down and I haven't seen it or anything but I feel like this experience would be a really good for the both of us. Moreover I fantasize about him paying me to do it. I don't know how to ask for this in a respectful, not-awkward way. How much do I request? Would most guys even consider paying for that?""
",0.8413,0.156,0.095,0.7490000000000001,02/20/2019 17:00:00,0.44766275048480897,0.14669857789269564,0.05918096315449263,0.7940268261150621
85," ""thereâs an asian girl on campus who im pretty sure is gay/queer and i see her around on campus all the time!! she always wears a dope ass windbreaker w her hair up and she looks super cool but im too shy to talk to her - but seeing her on campus literally makes me so happy and i feel butterflies heh like once i saw her outside rsf and WOW! never saw someone as cute as i have before""
",0.9757,0.29600000000000004,0.068,0.636,02/20/2019 15:30:00,0.5843429411764703,0.1561987394957985,0.051369327731092526,0.7922974789915975
86," ""My boyfriend and I are currently having sex while I write this confession. Shout out to you babe""
",0.0,0.0,0.0,1.0,02/20/2019 14:00:00,0.7478726470588233,0.16908529411764728,0.04255882352941187,0.7881705882352951
